Numero de Identificación,Score,Edad,Balance,NumProducto,TarjetaCredito,EsunMienbroActivo,Salario,GeneroCODE,Departamento_Bogotá,Departamento_Santander,Rotación,SalarioSTD,SalarioMinMax
15683553,788,33,0.0,2,0,0,116978.19,1,0,0,0,0.27224517761769607,0.584888906890608
15669516,746,36,0.0,2,1,1,16436.56,0,1,0,0,-1.4774778747143211,0.08213274367702116
15805162,550,25,0.0,2,1,1,184221.11,0,0,0,0,1.4424717517255319,0.921135618451562
15666252,706,42,0.0,2,1,1,28714.34,0,1,0,0,-1.263808027731922,0.14352750687690674
15671969,649,36,0.0,2,1,0,161668.15,0,1,0,0,1.049983247109863,0.8083600483846206
15630551,696,33,163139.27,1,1,1,7035.36,0,0,0,0,-1.6410866839168747,0.03512225417527373
15590888,693,34,107556.06,2,0,0,154631.35,1,1,0,0,0.9275220220964042,0.7731726879917031
15685536,552,34,0.0,2,1,1,1351.41,1,0,0,0,-1.7400042998666319,0.006699789829928758
15802570,811,45,0.0,2,1,1,146123.19,1,0,0,0,0.7794547619482528,0.7306278249572834
15605918,635,43,78992.75,2,0,0,153265.31,0,0,1,0,0.9037488678476852,0.7663418356453041
15697424,597,30,119370.11,1,1,1,182726.22,1,1,0,1,1.4164562246876216,0.9136604545734117
15765173,350,60,0.0,1,0,0,113796.15,1,0,0,1,0.21686822837346176,0.5689771873213891
15769451,764,44,0.0,2,1,1,11467.38,1,0,0,0,-1.5639563692164213,0.05728447066694868
15681755,605,32,0.0,2,1,1,42135.28,1,0,0,0,-1.0302438006354957,0.21063861598782682
15778304,646,24,92398.08,1,1,1,18897.29,0,0,1,0,-1.4346538623468572,0.09443756878781923
15738588,660,37,133200.09,1,0,0,71433.88,1,0,1,0,-0.5203611199881375,0.3571456074055072
15629273,638,42,145177.84,1,1,0,193471.74,0,0,1,1,1.6034601956128463,0.9673931860492676
15584967,596,57,0.0,2,1,1,72402.0,0,1,0,0,-0.503512955885132,0.3619866697269589
15684296,714,34,141173.03,1,0,1,98896.06,0,0,0,0,-0.04243760300028619,0.49446962184888654
15604217,726,34,0.0,2,0,0,14121.61,0,0,0,0,-1.5177648819967373,0.07055688818282145
15608166,761,36,127637.92,1,1,1,81062.93,0,0,0,0,-0.35278704388595383,0.4052954557160208
15586425,579,28,0.0,2,1,1,176925.69,0,0,0,0,1.3155097704005423,0.8846550345558001
15603170,654,32,121455.65,1,1,0,190068.53,0,0,0,1,1.5442342313140098,0.9503755108612871
15806546,517,46,0.0,1,1,0,22372.78,0,1,0,0,-1.3741700113176925,0.11181667849279604
15726931,715,41,56214.85,2,0,0,92982.61,1,0,0,1,-0.14534920075151384,0.4648995479068251
15746127,572,47,0.0,2,1,0,36099.7,1,0,0,0,-1.135280823212055,0.18045783372312052
15621140,644,37,0.0,2,1,1,96442.86,0,1,0,0,-0.0851305709975317,0.4822024503340069
15733032,651,47,0.0,2,1,1,119808.64,0,1,0,0,0.32150341635396035,0.5990425085595674
15809515,797,32,151922.94,1,1,0,8877.06,0,0,1,0,-1.609035632571478,0.04433163367101557
15703399,756,26,101641.14,2,0,1,154460.68,1,0,0,0,0.9245518570678332,0.7723192564889946
15656471,773,33,0.0,2,1,1,1118.31,0,0,0,0,-1.7440609323630276,0.00553417851404809
15591169,788,49,137455.99,1,1,0,184178.29,1,0,1,1,1.4417265565153405,0.9209214980030592
15673971,655,44,146498.76,1,1,0,64853.51,1,0,1,1,-0.6348791070336433,0.32424061497873047
15697546,570,36,0.0,2,1,0,92118.75,1,0,0,0,-0.16038293111760732,0.4605798353742782
15757015,783,41,106640.5,1,1,0,176945.96,1,0,1,0,1.3158625286189116,0.8847563942356494
15637138,660,34,0.0,2,1,0,9692.58,0,0,0,0,-1.5948431618144612,0.04840962311900786
15736069,767,35,132253.22,1,1,0,115566.57,1,0,1,1,0.24767879595934306,0.5778301327776802
15727353,650,64,142028.36,1,1,0,32275.09,1,0,0,1,-1.2018403994112827,0.1613329572974219
15596984,629,31,0.0,1,1,1,16447.6,1,0,0,1,-1.4772857459165507,0.08218794894912462
15632275,718,29,0.0,1,1,0,126336.72,0,0,0,0,0.4351114020556801,0.6316860260154844
15660101,803,31,157120.86,2,1,0,141300.53,0,0,0,0,0.6955261507296011,0.7065122219171931
15613427,683,49,108797.63,2,0,0,140763.18,1,0,1,0,0.6861746643634996,0.7038252153080619
15780498,634,34,145030.92,1,1,1,41820.65,0,0,0,0,-1.0357192973422351,0.20906531573765294
15734942,539,38,82407.51,1,1,0,13123.41,1,0,1,0,-1.5351365274617832,0.06556541149679794
15658532,520,63,162278.32,1,1,1,34765.33,1,1,0,0,-1.1585028253751417,0.1737853465005908
15769110,653,46,0.0,2,1,0,49707.85,1,0,0,0,-0.8984585859498191,0.24850508223535345
15654067,584,29,0.0,2,1,0,88866.92,1,1,0,0,-0.21697443369484648,0.44431913247715155
15581548,637,22,98800.0,1,1,0,122865.55,1,1,0,0,0.3747027318604254,0.6143285183735047
15746451,686,41,102749.72,1,0,1,194913.86,0,1,0,0,1.6285573678809808,0.9746044747273364
15616280,536,46,65733.41,1,1,0,61094.53,0,0,0,0,-0.7002965262584461,0.3054439198943499
15651144,632,35,150561.03,2,0,0,64722.61,1,0,1,0,-0.6371571559130007,0.3235860524680107
15583499,510,32,103324.78,1,1,1,46127.7,0,0,0,0,-0.960763831904221,0.23060262255045352
15710404,569,35,124525.52,1,1,1,193793.78,0,0,0,0,1.6090646483333066,0.9690035398380544
15645637,798,39,119787.76,1,1,1,164248.33,1,0,1,0,1.0948860443408808,0.8212621805382413
15723169,640,31,138857.59,1,1,0,48640.77,1,0,0,0,-0.9170289480444306,0.2431691726559886
15738516,687,36,0.0,1,1,0,17696.22,1,1,0,0,-1.4555560485006367,0.0884316452221187
15763097,809,80,0.0,2,0,1,34164.05,0,1,0,0,-1.1689668836652867,0.17077865936196907
15748473,801,38,0.0,2,1,0,66256.27,0,0,0,0,-0.610466915696689,0.3312550848606042
15670103,565,38,126645.13,1,1,1,168303.55,1,0,0,0,1.165458919639181,0.841540217090732
15749851,702,26,135219.57,1,0,1,59747.63,1,1,0,0,-0.7237365876458137,0.2987087766881737
15764153,704,33,130499.09,2,1,1,74804.36,1,0,0,0,-0.4617047549239943,0.37399961696342
15642725,797,32,114084.6,1,0,1,125782.29,0,0,0,0,0.425462672948101,0.6289136112498743
15650351,653,38,102133.38,1,1,1,166520.96,1,0,0,0,1.1344365578985118,0.832626415822711
15641782,540,31,0.0,1,0,1,183051.6,1,0,0,1,1.4221188033305956,0.9152875099572009
15761076,507,41,58820.32,2,1,1,138536.09,0,0,0,0,0.6474166820966704,0.692688701771019
15766906,742,25,132116.13,2,1,0,129933.5,1,0,0,0,0.497706059414694,0.6496716436419677
15789936,663,33,0.0,2,1,0,153295.0,1,0,0,0,0.9042655620511085,0.7664902998236331
15632882,684,37,126817.13,2,1,1,29995.83,0,0,1,1,-1.2415062946654005,0.14993556884682485
15599081,507,46,102785.16,1,1,1,70323.68,1,0,1,0,-0.5396818981841844,0.35159407723437586
15775888,593,38,85626.6,1,1,1,125079.65,1,0,1,0,0.41323464953640004,0.62540007570723
15757897,766,26,104258.8,1,1,1,428.23,1,0,0,0,-1.7560703744613233,0.002083448969376575
15757931,804,24,0.0,2,1,0,173195.33,0,0,0,0,1.2505904242003931,0.8660014531387746
15796114,594,34,141525.55,1,0,0,9443.15,1,0,0,0,-1.5991839848242253,0.04716235400480745
15579994,616,23,73112.95,1,1,1,62733.05,0,0,0,0,-0.6717814105227348,0.31363730236237564
15694566,602,42,0.0,2,0,0,169921.11,1,0,0,1,1.193609269106662,0.8496287895494018
15617454,684,25,0.0,2,0,1,144978.47,1,0,0,0,0.7595332331997582,0.7249036783012778
15640521,552,33,144962.74,1,1,0,58844.84,0,0,1,1,-0.7394478156656381,0.2941943955647764
15724719,550,22,139096.85,1,1,0,129890.94,1,0,0,0,0.49696538897691367,0.6494588233176268
15814267,550,22,154377.3,1,1,1,51721.52,0,0,0,0,-0.8634147457137953,0.2585743938546131
15811415,691,44,134066.1,2,1,1,197572.41,1,0,0,0,1.6748240359345754,0.9878984943062061
15793331,812,32,133050.97,2,1,0,89385.92,0,0,0,0,-0.20794229184315463,0.44691438032332087
15725818,583,40,107041.3,1,1,1,5635.63,0,0,1,0,-1.665446144252267,0.028122935740363203
15576000,765,40,138033.55,1,1,1,67972.45,0,0,0,0,-0.5806002852476785,0.3398368044148216
15800805,451,31,140931.82,1,0,1,20388.77,1,0,0,0,-1.4086976794394173,0.10189568103753907
15769980,705,40,92889.91,1,1,1,109496.69,1,0,1,0,0.1420448514839146,0.5474778341331596
15714993,552,41,124349.34,1,1,0,135635.25,1,0,0,0,0.5969334482449137,0.6781831164876245
15578141,592,38,0.0,1,1,1,12905.89,0,1,0,1,-1.53892202167292,0.06447770762107781
15684348,656,63,0.0,2,0,1,57014.43,0,0,0,0,-0.7713023874705616,0.2850414714605245
15631685,523,60,163894.35,1,0,1,57061.71,0,0,1,0,-0.7704795750105462,0.2852778940388807
15711521,609,39,121778.71,1,1,1,138399.67,0,0,0,0,0.6450425688184283,0.6920065366242476
15766066,668,28,124511.01,1,0,0,114258.18,1,0,1,0,0.22490892297796497,0.5712875579617853
15595303,736,46,130812.91,1,1,1,77981.54,0,0,1,1,-0.40641238411790903,0.3898870342117672
15571995,775,33,118897.1,2,1,1,26362.4,1,0,1,0,-1.304738770904693,0.13176668371829509
15589869,437,49,111634.29,2,0,1,166440.32,0,0,0,0,1.1330331823321913,0.8322231773134334
15707025,648,31,0.0,2,1,1,5199.02,1,1,0,0,-1.6730444553387163,0.02593967723917634
15761141,604,71,0.0,2,1,1,129984.2,1,1,0,0,0.4985883900348881,0.6499251678535299
15566735,548,36,108913.84,2,1,1,140460.01,1,0,1,0,0.6808986057022718,0.7023092205305607
15596939,659,36,132578.92,2,1,0,84320.94,0,0,1,0,-0.29608799094909327,0.4215870615643794
15572265,646,46,170826.55,2,1,0,45041.32,0,0,1,0,-0.9796700713355138,0.22517020375445854
15720943,747,45,114959.12,1,1,0,189362.39,1,0,0,1,1.5319452975044654,0.9468444736472333
15740411,636,30,141787.31,2,1,1,109685.61,0,0,1,0,0.14533262072981365,0.5484225243510755
15749177,730,52,0.0,2,0,1,122398.84,1,1,0,0,0.3665805913525195,0.611994745498195
15651352,529,38,0.0,1,1,0,146388.85,1,0,0,1,0.7840780351743039,0.731956251822049
15672574,850,32,0.0,1,1,1,3830.59,1,1,0,0,-1.6968592026876774,0.019096873751443262
15806941,499,60,76961.6,2,1,1,83643.87,0,0,0,0,-0.30787102039711844,0.4182013882325762
15667134,446,32,0.0,2,0,0,133292.94,0,0,0,0,0.5561702956810671,0.6664704479277771
15615430,678,55,129646.91,1,1,1,184125.1,0,0,1,1,1.4408008924978233,0.9206555226024085
15725737,669,46,0.0,2,0,1,8487.75,0,0,0,0,-1.6158107831384958,0.04238489775773586
15586959,468,42,0.0,2,1,0,125305.34,1,0,0,0,0.4171623260190751,0.6265286334844977
15771674,603,39,162390.52,2,1,0,54702.66,1,1,0,0,-0.811534053305794,0.27348151748491983
15619280,683,25,0.0,2,1,0,152698.24,0,0,0,0,0.8938801651890359,0.7635062148435174
15632079,720,37,156282.79,1,1,0,45985.52,1,0,1,0,-0.9632381862943434,0.22989165465301933
15748854,723,28,91938.31,1,1,0,143481.85,1,0,1,0,0.733487599022342,0.7174198635969735
15718039,606,47,137138.2,2,0,1,53784.22,1,0,1,0,-0.8275176378188343,0.2688888788879338
15611191,505,37,122453.97,2,1,1,52693.99,1,0,1,0,-0.8464908786877553,0.2634372082533882
15672056,710,43,140080.32,3,1,1,157908.19,0,0,1,1,0.984548772973664,0.7895584528322455
15587419,611,58,0.0,2,0,1,107665.68,0,0,0,1,0.11017983789650347,0.5383219097423804
15705515,587,40,138241.9,2,1,0,159418.1,0,0,1,0,1.0108256926331787,0.7971087238831308
15714062,690,40,77641.99,1,0,0,189051.59,1,0,0,1,1.5265364541759374,0.945290325226059
15652693,573,26,129109.02,1,0,0,149814.68,1,0,0,1,0.8436976546729192,0.749087037812111
15809736,664,46,0.0,1,1,1,177423.02,0,0,0,1,1.3241647898747269,0.887141922053556
15655794,620,36,0.0,2,1,1,145937.99,0,0,0,0,0.7762317317537761,0.7297017365158371
15627002,728,38,115934.74,1,1,1,139059.05,0,0,0,0,0.6565177397127796,0.695303751508269
15791102,549,41,95020.8,3,1,1,131710.59,0,0,1,1,0.5286327048158944,0.658557942283488
15570289,697,43,103409.16,1,1,0,66893.28,0,0,1,1,-0.5993810492594132,0.3344404390619304
15601873,677,36,0.0,1,1,0,47318.75,1,0,0,0,-0.9400360235179828,0.2365584413311471
15730705,715,37,165252.52,1,1,0,85286.3,0,0,0,0,-0.27928785904553016,0.4264143225678052
15745431,604,34,0.0,2,1,1,188078.55,0,0,0,0,1.5096026674565342,0.9404246605550829
15734438,590,29,0.0,2,1,0,121846.81,1,0,0,0,0.3569736293748905,0.6092343318786944
15813022,531,70,0.0,2,0,0,99503.19,0,1,0,0,-0.0318717373308879,0.4975055617811501
15791767,769,26,0.0,2,1,0,176843.53,1,0,0,0,1.3140799423185865,0.884244195320653
15638751,838,41,0.0,2,1,0,81313.51,1,1,0,0,-0.3484262074597555,0.4065484753793987
15756751,596,54,78126.28,1,1,1,153482.91,1,1,0,1,0.907535754296487,0.7674299395592279
15721835,791,25,0.0,1,1,0,89666.28,0,1,0,0,-0.20306319494615976,0.4483163142080068
15641285,621,50,163085.79,1,0,1,131048.36,0,1,0,0,0.5171079354547271,0.6552464760384616
15598586,680,31,113292.17,1,1,1,122639.73,0,0,0,0,0.37077279299154464,0.613199310534156
15756277,850,43,92244.83,2,1,0,54949.73,1,0,1,0,-0.8072343013071476,0.2747169854721126
15637178,803,45,0.0,2,1,1,128378.04,1,1,0,0,0.47063643443466957,0.64189360083888
15708048,631,34,124379.14,1,1,0,106892.91,1,0,0,0,0.09673134414172156,0.5344576907094627
15746035,450,25,74237.2,2,0,1,195463.35,0,1,0,0,1.6381201263127465,0.9773521871338713
15812497,654,37,112146.12,1,1,0,75927.35,0,0,1,0,-0.44216139273125543,0.37961510324235964
15703707,656,44,143571.52,1,0,0,127444.14,0,0,0,0,0.4543837999928681,0.637223654859039
15764419,730,27,0.0,2,1,1,116081.93,0,0,0,0,0.25664759099727713,0.5804071788855835
15727059,476,40,0.0,2,0,0,182547.04,1,0,0,0,1.4133379603774363,0.9127644690067901
15783589,616,40,0.0,2,0,0,93717.55,0,0,0,0,-0.13255906138256887,0.4685745988741925
15724876,560,38,83714.41,1,1,1,33245.97,1,0,0,0,-1.1849442031088344,0.16618782093689946
15681562,516,43,112773.73,2,1,1,139366.58,1,0,0,0,0.6618696753267503,0.696841548367869
15633378,692,49,0.0,2,1,0,178342.63,1,1,0,0,1.3401687358636178,0.8917404112092705
15583724,645,29,0.0,2,1,1,74346.11,1,1,0,0,-0.4696796662988263,0.37170814812814623
15696514,587,37,104414.03,1,1,0,192026.02,1,0,1,0,1.5783003726497866,0.9601638956520346
15727829,567,42,0.0,2,1,1,167984.61,0,0,0,0,1.1599084161282396,0.8399453647823366
15731815,529,63,96134.11,3,1,0,108732.96,0,1,0,1,0.12875368058527764,0.5436588194172544
15710390,655,39,94631.26,2,1,1,148948.52,1,0,0,0,0.8286238974739569,0.7447558241812092
15656176,501,57,0.0,2,1,1,47847.19,0,0,0,0,-0.9308395976218208,0.23920089368534694
15653715,602,63,0.0,2,1,1,56323.21,1,0,0,0,-0.7833316689555836,0.28158504137145096
15707078,577,26,180530.51,1,0,0,123454.62,1,0,0,0,0.3849542998769496,0.6172741496812945
15584785,660,37,97324.91,1,1,0,23291.83,0,0,0,0,-1.3581758109924567,0.11641236738108489
15747854,749,35,0.0,3,1,1,132649.85,1,0,0,0,0.5449786191812512,0.6632546908229736
15569248,554,43,0.0,2,1,0,149629.13,1,0,0,1,0.8404685334386585,0.7481591992035239
15703394,633,27,0.0,2,1,0,44008.91,0,1,0,0,-0.9976370724320555,0.22000766073159986
15777893,777,43,0.0,2,1,0,21785.91,0,0,0,0,-1.3843832927984292,0.10888204823560649
15677146,728,28,142243.54,2,1,0,33074.51,1,0,0,0,-1.187928116484347,0.16533043905692993
15672053,526,38,0.0,2,0,0,58010.98,0,1,0,0,-0.7539594569073562,0.29002469735859776
15631800,474,37,98431.37,1,0,0,75698.44,0,0,0,0,-0.4461451067799468,0.37847044392739504
15616367,581,39,121523.51,1,0,0,161655.55,0,0,1,1,1.0497639696776253,0.808297042367546
15578073,686,22,0.0,2,0,0,142331.85,0,1,0,0,0.7134741825879574,0.7116693144195271
15655232,437,35,126803.34,2,1,1,161133.4,0,0,1,0,1.040677008467874,0.805686043017108
15794278,816,67,151858.98,1,1,1,72814.31,0,1,0,0,-0.4963375369894267,0.36404841662378756
15760641,608,26,106648.98,1,0,1,7063.6,0,0,1,0,-1.6405952240211295,0.03526346766116164
15669175,479,24,107637.97,2,0,1,169505.83,0,0,1,0,1.1863821633876435,0.8475521912342627
15736778,807,60,72948.58,2,1,1,17355.36,1,0,1,0,-1.4614880251317883,0.08672718244592358
15684173,687,44,0.0,3,1,0,155853.52,1,1,0,1,0.9487914109343273,0.7792841216336159
15635597,644,33,0.0,2,1,1,155294.17,0,0,0,0,0.9390570592103511,0.7764871045184816
15726631,758,39,127357.76,1,0,1,56577.0,1,0,0,0,-0.7789149689930771,0.2828541125677502
15575858,763,40,0.0,2,1,0,134281.11,0,0,0,0,0.5733673893488633,0.6714117698240181
15792453,602,42,138912.17,1,1,1,139494.75,1,1,0,0,0.6641002140957898,0.6974824595748894
15789498,562,30,111099.79,2,0,0,140650.19,0,0,0,0,0.6842083026913944,0.7032602113501839
15641732,543,36,0.0,2,0,0,26019.59,1,0,0,0,-1.3107046833289289,0.13005247001088602
15812945,582,29,0.0,1,1,1,84012.81,1,0,0,0,-0.30145036834555156,0.42004626441825194
15792473,598,50,88379.81,3,0,1,64157.24,1,0,1,1,-0.6469962735212685,0.32075893247805165
15726720,480,40,0.0,1,1,0,170332.67,1,0,0,1,1.2007716357742584,0.8516867860880715
15775627,509,35,0.0,2,0,1,67431.28,0,0,0,0,-0.5900182509622837,0.3371306959814662
15587133,518,42,151027.05,2,1,0,119377.36,0,0,0,0,0.3139978631019418,0.5968859026036987
15672185,590,47,0.0,2,1,0,171774.5,0,0,0,0,1.2258637611808572,0.8588966246276519
15788539,501,34,107747.57,1,1,0,9249.36,1,0,0,0,-1.6025565065379812,0.04619331146124454
15677369,554,37,58629.97,1,0,0,182038.6,1,0,1,0,1.4044895938975246,0.9102220262035023
15575428,682,35,117438.92,2,1,1,16910.98,1,0,1,0,-1.4692215573014509,0.08450507023420735
15580149,638,41,0.0,2,1,0,43889.41,0,1,0,0,-0.9997167274441502,0.2194101036649
15641007,614,38,72594.0,1,1,1,76042.48,1,0,0,0,-0.4401577887016115,0.3801908082221852
15697844,721,32,0.0,1,1,0,136119.96,1,1,0,1,0.6053688422274445,0.680606897958755
15792250,616,45,122793.96,1,1,1,62002.04,1,0,1,0,-0.6845031562163866,0.30998190327176245
15738267,544,64,124043.8,1,1,1,111402.97,1,0,0,1,0.17521978668438307,0.5570101444687967
15669922,530,36,0.0,2,1,1,14721.8,1,1,0,0,-1.507319792944778,0.07355812480091847
15634491,652,30,176166.56,2,1,1,152210.81,0,0,0,0,0.885397435125895,0.761068832073463
15711396,427,40,0.0,2,1,1,82870.75,0,1,0,0,-0.32132560519168485,0.4143354190325176
15603764,560,49,0.0,1,1,1,100075.1,0,0,0,1,-0.021918804293506167,0.5003653848942574
15596011,529,34,0.0,1,1,1,93208.22,0,1,0,0,-0.1414229165065038,0.4660277056458892
15663942,639,38,0.0,2,0,0,93716.38,1,0,0,0,-0.13257942285841948,0.46856874831546413
15742820,535,45,0.0,2,0,1,170621.55,1,0,0,0,1.2057990059825754,0.8531313240414459
15792916,559,40,144470.77,1,1,1,18917.95,1,1,0,0,-1.434294316969871,0.09454087865391145
15805303,661,44,141136.62,1,1,0,189742.78,0,0,1,1,1.5385652135718353,0.9487466053008061
15571869,669,50,112650.89,1,0,0,166386.22,1,0,1,1,1.1320916816112345,0.8319526514782161
15600975,556,54,150005.38,1,1,0,157015.5,1,0,0,1,0.969013314959046,0.7850945765320587
15600626,710,30,0.0,2,1,1,8991.17,0,0,0,0,-1.6070497795720629,0.04490223816374463
15747591,665,40,173432.55,1,0,1,116766.79,1,1,0,0,0.26856618958793166,0.583831805937467
15703106,575,40,0.0,2,1,1,122488.59,0,0,0,0,0.3681425079829421,0.6124435383579131
15596493,687,47,0.0,2,1,1,177624.01,1,0,0,0,1.3276626129783333,0.8881469680354473
15641250,794,38,179581.31,1,1,0,23596.24,0,1,0,0,-1.3528781726474208,0.1179345627507427
15730059,638,44,77637.35,2,1,1,111346.22,0,1,0,0,0.17423216809077322,0.5567263673680837
15659962,637,60,0.0,2,1,1,70174.03,0,0,0,0,-0.5422862527662763,0.35084575576967597
15597109,627,70,94416.78,1,0,1,145299.5,0,0,0,0,0.7651201089196977,0.7265089816077435
15680736,597,72,124978.19,2,1,1,7144.46,1,0,1,0,-1.63918801980123,0.03566780627549931
15694376,705,64,153469.26,3,0,0,146573.66,1,0,1,1,0.7872942782101635,0.7328803900772524
15776156,521,27,121325.84,1,1,1,164223.7,0,0,0,1,1.094457409169769,0.8211390187762931
15715512,850,29,154640.41,1,1,1,164039.51,0,0,1,0,1.0912519559758131,0.820217980817168
15797736,658,29,80262.6,1,1,1,20612.82,0,0,0,0,-1.4047985438288746,0.103016038031632
15720509,696,34,150856.79,1,0,1,8236.78,0,0,0,0,-1.620178406723311,0.041129927908115226
15747043,599,36,0.0,2,0,0,13210.56,0,1,0,0,-1.533619858555473,0.06600120311489746
15794916,725,41,113980.21,1,1,1,116704.25,0,0,0,0,0.2674778077933175,0.5835190760717648
15657321,712,27,113174.21,2,1,0,147261.58,0,0,1,0,0.799266129891504,0.7363203185904252
15700714,747,29,0.0,2,1,1,141706.43,0,0,0,0,0.7025900165823982,0.7085419157529543
15744423,561,32,0.0,2,1,0,84871.99,0,0,0,0,-0.28649808388286047,0.4243425747158854
15633419,622,28,143124.63,2,1,0,81723.8,1,0,1,0,-0.34128594256509126,0.40860012131158524
15603794,623,48,118469.38,1,1,1,158590.25,0,0,0,0,0.9964186432460436,0.7929690785470012
15606115,510,52,191665.21,1,1,1,131312.56,1,0,0,1,0.5217058003433918,0.6565676022060106
15762045,474,37,142688.57,2,1,1,110953.33,1,0,1,0,0.1673947148882468,0.5547617297451907
15602280,829,27,112045.67,1,1,1,119708.21,1,0,1,1,0.31975563599526025,0.5985403105996623
15708710,525,37,0.0,1,0,1,131521.72,1,1,0,0,0.5253458057185361,0.6576135020894495
15600510,680,37,124140.57,2,1,0,92826.35,1,1,0,0,-0.1480685889706763,0.4641181732855488
15629793,652,28,156823.7,2,1,0,198251.52,0,1,0,0,1.6866425674430576,0.9912943686122023
15618765,530,42,99948.45,1,0,1,97338.62,1,0,1,0,-0.06954168586251928,0.48668167810025853
15690164,627,33,83199.05,1,0,0,159334.93,1,0,1,0,1.0093782875507022,0.7966928341656627
15697000,728,32,61825.5,1,1,1,156124.93,0,0,1,0,0.9535147512425503,0.7806413012442688
15743293,651,35,163700.78,3,1,1,29583.48,1,0,1,1,-1.2486824096799385,0.14787362193089437
15664311,637,28,123675.69,1,1,1,166458.41,0,0,1,0,1.1333480020741895,0.8323136359522334
15638487,586,38,136858.42,1,0,1,189143.94,0,0,1,0,1.5281436185304729,0.9457521193273957
15781710,558,31,0.0,2,1,0,166720.28,1,1,0,0,1.137905318040861,0.8336231110071011
15715414,658,38,102895.1,1,0,0,155665.76,1,0,0,0,0.945523829134571,0.7783452319696531
15793693,694,60,0.0,1,1,1,57088.97,0,0,0,0,-0.7700051700261972,0.28541420705677395
15657566,634,24,103097.85,1,1,1,157577.29,0,0,1,0,0.9787901299318051,0.7879037948124046
15726058,754,27,117578.35,2,0,1,87908.01,0,0,1,0,-0.23366231643666896,0.43952412455389483
15628170,565,32,68067.24,1,1,0,143287.58,1,0,1,0,0.7301067238825957,0.7164484208241886
15702561,782,32,0.0,1,1,1,87566.97,0,0,0,0,-0.2395974256025667,0.43781876169174155
15665678,607,36,158261.68,1,1,1,76744.72,0,1,0,0,-0.42793672647823555,0.3837023435738113
15794048,667,48,97133.92,2,0,0,113316.77,1,0,1,1,0.20852559222536166,0.5665800583955768
15685329,531,63,114715.71,1,0,1,24506.95,1,0,0,1,-1.3370291130987615,0.12248854765630117
15624013,541,39,109844.81,1,1,0,25289.23,1,0,0,0,-1.3234151170915525,0.12640032123067751
15636423,715,40,0.0,1,1,1,141359.11,0,0,0,0,0.6965456167597976,0.7068051498918145
15661349,633,35,0.0,2,1,0,65675.47,0,0,0,0,-0.620574561144594,0.3283508075021164
15734177,643,33,0.0,2,1,1,152992.04,0,0,0,0,0.8989931580137511,0.7649753551464165
15691875,850,39,114491.82,1,1,0,99689.48,1,0,1,0,-0.028629737898225822,0.4984371007431209
15708713,633,35,0.0,2,1,1,36249.76,0,0,0,0,-1.13266933341193,0.18120820538361412
15762573,680,34,0.0,2,1,0,98949.85,1,1,0,0,-0.04150149720028123,0.4947385975360647
15677117,629,61,0.0,2,1,1,133672.61,1,0,0,0,0.562777681609452,0.668368979237517
15616929,730,62,112181.08,1,0,1,61513.87,0,1,0,0,-0.6929987644779287,0.3075408201483242
15616530,638,36,188455.19,1,0,0,47031.4,0,0,0,1,-0.9450367671809571,0.23512155410841734
15735878,850,47,134381.52,1,0,0,26812.89,1,0,1,1,-1.2968989065833658,0.13401934884781494
15671609,701,44,0.0,2,1,0,23425.78,0,0,0,0,-1.3558446830521211,0.11708218134831874
15799480,600,34,0.0,2,0,1,3756.23,0,0,0,0,-1.6981532875972956,0.01872503824115203
15773503,551,32,0.0,2,1,0,53420.53,0,1,0,0,-0.8338469242736354,0.2670702552093725
15603830,600,36,0.0,2,1,0,143635.36,0,1,0,0,0.7361591290717698,0.7181874869049993
15591357,765,51,123372.3,1,1,1,115429.32,0,0,0,0,0.24529023821532628,0.5771438172345459
15608381,585,50,125845.66,1,1,0,9439.31,0,0,1,1,-1.5992508122321454,0.04714315217103233
15622585,525,26,153644.39,1,1,1,63197.88,0,0,0,0,-0.6636919875999566,0.31596167433989947
15702149,767,33,144753.21,1,1,1,132480.75,1,0,1,0,0.542035776816856,0.6624091100700117
15779176,565,58,108888.24,3,0,1,135875.51,1,0,1,1,0.6011146860123271,0.6793845312227318
15773098,834,34,0.0,2,0,0,53437.1,0,1,0,0,-0.8335585570472722,0.26715311312230317
15688713,627,44,0.0,1,1,1,114469.55,0,1,0,0,0.22858738891860506,0.5723445089006
15744717,726,44,0.0,2,1,1,26733.86,1,0,0,0,-1.2982742633666784,0.13362416110738573
15664270,692,45,142084.04,4,1,0,188305.85,0,0,1,1,1.5135583627222178,0.9415612691011991
15570060,586,43,132558.26,1,1,0,67046.83,1,0,0,1,-0.5967088230911525,0.33520826238905815
15758081,673,39,138160.0,1,1,1,110468.51,0,1,0,0,0.15895740657892637,0.55233739822153
15715519,614,36,0.0,2,1,0,130610.78,0,1,0,0,0.5094927434865897,0.6530583670740555
15625445,572,36,68348.18,2,0,1,50400.32,1,0,0,0,-0.8864075507512813,0.251967762921359
15777576,559,40,139129.44,1,0,1,32635.54,1,1,0,0,-1.1955674985819138,0.16313537942873543
15642726,611,53,83568.26,1,0,0,1235.49,0,0,0,0,-1.7420216522432177,0.006120134472842155
15627699,558,32,105000.23,1,1,0,190019.61,0,0,0,0,1.5433828779818617,0.950130887499756
15576990,790,25,152885.77,1,1,0,58214.79,1,0,1,0,-0.750412557426059,0.29104384468716765
